,processo,objeto,valor_estimado,prazo,tipo,data,texto
173,,,,,,,"
PREGAO ELETRONICO No 40/2019
Com participacao exclusiva das ME/MEI/EPP's"
174,,,,,,,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - CPLIC/TERRACAP, no
uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, comunica a realizacao do seguinte
certame."
175,00050-00035446/2019-97," o
registro de precos para aquisicao de materiais para manutencao e conservacao de bens imoveis (materiais
de construcao) para atender demandas da Subsecretaria de Estado de Seguranca Publica do Distrito
Federal, referente ao Processo-SEI no 00050-00035446/2019-97, publicado no Diario Oficial do Distrito
Federal-DODF, no 238, de 16 de dezembro de 2019, pagina 36",,,,16 de dezembro de 2019," do Pregao Eletronico no 40/2019 que tem como objeto o
registro de precos para aquisicao de materiais para manutencao e conservacao de bens imoveis (materiais
de construcao) para atender demandas da Subsecretaria de Estado de Seguranca Publica do Distrito
Federal, referente ao Processo-SEI no 00050-00035446/2019-97, publicado no Diario Oficial do Distrito
Federal-DODF, no 238, de 16 de dezembro de 2019, pagina 36.
Brasilia/DF, 18 de dezembro de 2019.
AMILCAR UBIRATAN URACH"
176,00050-00034379/2019-93," Registro de Precos para
futura aquisicao de equipamentos para aparelhar as Unidades Basicas de Saude do Sistema Penitenciario
do Distrito Federal, a fim de corroborar com a assistencia medica, psicologica e social da massa carceraria
do Distrito Federal, para atender demandas da Secretaria de Estado de Seguranca Publica do Distrito
Federal",," De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia da ata: 12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data
da  assinatura. ", Menor Preco,03/01/2020 as  9:30," - SRP
PREGAO ELETRONICO No 31/2019
PROCESSO SEI-GDF: 00050-00034379/2019-93. TIPO: Menor Preco. OBJETO: Registro de Precos para
futura aquisicao de equipamentos para aparelhar as Unidades Basicas de Saude do Sistema Penitenciario
do Distrito Federal, a fim de corroborar com a assistencia medica, psicologica e social da massa carceraria
do Distrito Federal, para atender demandas da Secretaria de Estado de Seguranca Publica do Distrito
Federal. VALOR ESTIMADO: Sigiloso para as empresas e sera aberto apos o encerramento da etapa de
lances. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia da ata: 12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data
da  assinatura. DATA  DA SESSAO  PUBLICA:  03/01/2020 as  9:30 horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s / .
Brasilia/DF, 17 de dezembro de 2019.
AMILCAR UBIRATAN URACH VIEIRA"
177,00050-00035059/2019-51," Registro de Precos para futura aquisicao
de materiais para manutencao e conservacao de bens imoveis (materiais hidraulicos), para atender
demandas da Secretaria de Estado de Seguranca Publica do Distrito Federal",," De entrega: 30
(trinta) dias contados do recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata:
12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,16/01/2020 as 9:30 horas no www.comprasgovernamentais.gov.br. UASG 450107," - SRP
PREGAO ELETRONICO No 39/2019-SSPDF
Processo: 00050-00035059/2019-51. Tipo: Menor Preco. Objeto: Registro de Precos para futura aquisicao
de materiais para manutencao e conservacao de bens imoveis (materiais hidraulicos), para atender
demandas da Secretaria de Estado de Seguranca Publica do Distrito Federal. VALOR ESTIMADO:
Sigiloso para as empresas e sera aberto apos o encerramento da etapa de lances. PRAZOS: De entrega: 30
(trinta) dias contados do recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata:
12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA SESSAO
PUBLICA: 16/01/2020 as 9:30 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta
disponivel no endereco acima e no http://www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 31 de dezembro de 2019.
GABRIELLA ALVES DA CUNHA
Pregoeira"
178,," Aquisicao de suprimentos (toner,
cilindros e unidade fusor) para a Impressoras Okidata MB491, Okidata MC860 e Xerox Phaser 4510,
em dois lotes distintos: LOTE 1 suprimentos da marca OKIDATA (Valor estimado R$ 14","25.454,32",,,05/02/2020 as 10:00,"
PREGAO ELETRONICO No 16/2019 (EXCLUSIVA PARA ME E EPP)
Pregao Eletronico no 16/2019 (Modo de disputa: Aberto). Objeto: Aquisicao de suprimentos (toner,
cilindros e unidade fusor) para a Impressoras Okidata MB491, Okidata MC860 e Xerox Phaser 4510,
em dois lotes distintos: LOTE 1 suprimentos da marca OKIDATA (Valor estimado R$ 14.664,77) e;
LOTE 2 suprimentos XEROX (Valor estimado R$ 10.789,55). Processo SEI no 00197-00003754/2019-
71. Valor total estimado R$ 25.454,32 (vinte cinco mil quatrocentos e cinquenta e quatro reais e trinta
e dois centavos). Programa de Trabalho 04.126.8210.2557.2606 - Gestao da Informacao e dos Sistemas
de TI; Natureza de Despesa 3.3.90.39 - Outros Servicos de Terceiros - Pessoa Juridica; Fonte 151.
Copia do Edital encontra-se a disposicao sem onus, no sitio www.comprasgovernamentais.gov.br e
www.adasa.df.gov.br e no endereco: Setor Ferroviario - Parque Ferroviario de Brasilia - Estacao
Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-900 - Brasilia - DF. Abertura da licitacao:
05/02/2020 as 10:00h em sessao publica processada no sitio do Comprasgovernamentais, nos termos do
Edital.
EDUARDO LOBATO BOTELHO
Pregoeiro"
179,00050-00035446/2019-97," Registro de Precos para futura aquisicao
de materiais para manutencao e conservacao de bens imoveis (materiais de construcao), para atender
demandas da Secretaria de Estado de Seguranca Publica do Distrito Federal",," De entrega: 30
(trinta) dias contados do recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata:
12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,06/02/2020 as 9:00 horas no www.comprasgovernamentais.gov.br. UASG 450107," - SRP
PREGAO ELETRONICO No 40/2019
Com participacao exclusiva das ME/MEI/EPP's
Processo: 00050-00035446/2019-97. Tipo: Menor Preco. Objeto: Registro de Precos para futura aquisicao
de materiais para manutencao e conservacao de bens imoveis (materiais de construcao), para atender
demandas da Secretaria de Estado de Seguranca Publica do Distrito Federal. VALOR ESTIMADO:
Sigiloso para as empresas e sera aberto apos o encerramento da etapa de lances. PRAZOS: De entrega: 30
(trinta) dias contados do recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata:
12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA SESSAO
PUBLICA: 06/02/2020 as 9:00 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta
disponivel no endereco acima e no http://www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 21 de janeiro de 2020
FERNANDO CESAR NEVES
Coordenador Substituto"
180,00197-00002702/2019-87,"
Contratacao de solucao integrada de servicos de impressao corporativa, (i",,,,,"
PREGAO ELETRONICO No 14/2019
Pregao Eletronico: 14/2019 (Modo de disputa: Aberto). Processo SEI 00197-00002702/2019-87. Objeto:
Contratacao de solucao integrada de servicos de impressao corporativa, (i.e., impressao, copia e
digitalizacao) na modalidade de franquia mensal de paginas mais excedentes compreendendo o
fornecimento de equipamentos de reprografia (i.e., impressoras multifuncionais monocromaticas),
incluindo a instalacao, configuracao e manutencao; o fornecimento de suprimentos e consumiveis
necessarios ao pleno funcionamento dos equipamentos, exceto papel; o fornecimento de solucao de gestao
(i.e., sistema de informacao) para monitoramento e gerenciamento dos equipamentos, alem da bilhetagem
e contabilizacao de impressoes, copias e digitalizacoes; o atendimento, compreendendo o suporte a todos
os itens (i.e., equipamentos e solucao) que contemplam a prestacao dos servicos objeto do Termo de
Referencia; bem como o treinamento de usuarios, gestores e tecnicos na utilizacao dos equipamentos e
solucao de gestao disponibilizada. Valor de referencia: R$127.987,20 (cento e vinte e sete mil novecentos
e oitenta e sete reais e vinte centavos), para os 48 (quarenta e oito) meses de contrato. Programa de
Trabalho 04.126.8210.2557.2606 - Gestao da Informacao e dos Sistemas de TI. Natureza de Despesa
3.3.90.39 -Outros Servicos de Terceiros - Pessoa Juridica: Fonte 151. Copia do Edital encontra-se a
disposicao sem onus, no sitio www.comprasgovernamentais.gov.br e www.adasa.df.gov.br e no endereco:
Setor Ferroviario - Parque Ferroviario de Brasilia - Estacao Rodoferroviaria, Sobreloja Ala Norte, Cep:
70631-900 - Brasilia - DF. Abertura da licitacao: 10/02/2020 as 10:00h em sessao publica processada no
sitio do Comprasgovernamentais, nos termos do Edital.
EDUARDO LOBATO BOTELHO
Pregoeiro"
181,00050-00031837/2019-32," Aquisicao de tendas com
logomarca e cadeiras plasticas visando apoiar a logistica dos eventos e solenidades da Secretaria de Estado
de Seguranca Publica do Distrito Federal",," Entrega ate 30 dias corridos contatos da data de
recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte)
dias a partir da data da assinatura. ", Menor Preco,07/02/2020 as 09:30,"
PREGAO ELETRONICO No 33/2019
PROCESSO: 00050-00031837/2019-32. TIPO: Menor Preco. OBJETO: Aquisicao de tendas com
logomarca e cadeiras plasticas visando apoiar a logistica dos eventos e solenidades da Secretaria de Estado
de Seguranca Publica do Distrito Federal. VALOR ESTIMADO: Sigiloso para as empresas e sera aberto
apos o encerramento da etapa de lances. PRAZOS: Entrega ate 30 dias corridos contatos da data de
recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte)
dias a partir da data da assinatura. DATA DA SESSAO PUBLICA: 07/02/2020 as 09:30 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / s s p . d f . g o v. b r / l i c i t a c o e s .
Brasilia/DF, 27 de janeiro de 2020
GABRIELLA ALVES DA CUNHA
Pregoeira"
182,00400-00034420/2019-22," A selecao de 51 (cinquenta e uma) empresas, observada a ordem de classificacao, para
outorga de permissoes com a finalidade de explorar e prestar servicos funerarios em Grupos de Regioes
Administrativas definidas neste edital",,," MAIOR oferta, nos casos de pagamento ao poder Permitente pela outorga de Permissao por
Grupo (Inc",,"
EDITAL DE CONCORRENCIA No 01/2020
O Distrito Federal, por intermedio da Secretaria de Estado de Justica e Cidadania torna publico que
realizara licitacao para outorga de permissao de servicos funerarios, na modalidade CONCORRENCIA:
1) PROCESSO ADMINISTRATIVO SEI No: 00400-00034420/2019-22.
2) OBJETO: A selecao de 51 (cinquenta e uma) empresas, observada a ordem de classificacao, para
outorga de permissoes com a finalidade de explorar e prestar servicos funerarios em Grupos de Regioes
Administrativas definidas neste edital.
3) TIPO: MAIOR oferta, nos casos de pagamento ao poder Permitente pela outorga de Permissao por
Grupo (Inc. II, Artigo 15 da Lei Federal no 8.987/1998).
4) OBTENCAO DO EDITAL E SEUS ANEXOS: o Edital e seus anexos estarao disponiveis a partir do
dia 29 de janeiro de 2020 no site http://www.sejus.df.gov.br/ e no Protocolo Geral da Secretaria de Estado
de Justica e Cidadania do Distrito Federal, localizado na Estacao Rodoferroviaria de Brasilia, Ala Central,
- Terreo - Zona Industrial - Brasilia/DF."
183,00050.00036456/2019-40," Registro de Precos para futura aquisicao
de Rocadeira manual com motor e Podador de galhos com motor, para atender demandas da Secretaria de
Estado de Seguranca Publica do Distrito Federal",," De entrega: 30 (trinta) dias contados do
recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata: 12 meses. Do Contrato:
180 (cento e oitenta) dias a partir da data da assinatura. ", Menor Preco,," - SRP
PREGAO ELETRONICO No 30/2019
COM PARTICIPACAO EXCLUSIVA DAS ME/MEI/EPP's
Processo: 00050.00036456/2019-40. Tipo: Menor Preco. Objeto: Registro de Precos para futura aquisicao
de Rocadeira manual com motor e Podador de galhos com motor, para atender demandas da Secretaria de
Estado de Seguranca Publica do Distrito Federal. VALOR ESTIMADO: Sigiloso para as empresas e sera
aberto apos o encerramento da etapa de lances. PRAZOS: De entrega: 30 (trinta) dias contados do
recebimento da Nota de Empenho ou da assinatura do contrato. Vigencia da ata: 12 meses. Do Contrato:
180 (cento e oitenta) dias a partir da data da assinatura. DATA DA SESSAO PUBLICA: 10/02/2020 as
13:00 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco
acima e no http://www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 28 de janeiro de 2020.
FERNANDO CESAR NEVES
Coordenador - Substituto"
184,," Contratacao de fornecedor de servicos tecnicos especializados em
Tecnologia da Informacao para desenvolvimento de software novo, manutencao evolutiva, corretiva e
adaptativa de software em linguagem de programacao Java, e mensuracao de produtos de software","1.349.072,84",, menor preco,"13/02/2020, as 14h00","
PREGAO ELETRONICO No 01/2020
Processo: 001-001293/2019. Objeto: Contratacao de fornecedor de servicos tecnicos especializados em
Tecnologia da Informacao para desenvolvimento de software novo, manutencao evolutiva, corretiva e
adaptativa de software em linguagem de programacao Java, e mensuracao de produtos de software.
Valor estimado: R$ 1.349.072,84. Data/hora da Sessao Publica: 13/02/2020, as 14h00. Local: Internet,
no endereco www.comprasnet.gov.br. Tipo: menor preco. O
edital encontra-se nos enderecos:
www.comprasnet.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia. Maiores
informacoes (61) 3348-8650.
Brasilia/DF, 29 de janeiro de 2020
DANIEL LUCHINE ISHIHARA
Pregoeiro"
185,," Contratacao de empresa especializada
para  prestacao  de  servicos,  administracao, gerenciamento  e  implementacao  de  cartoes
eletronicos/magneticos em PVC, com chip, para os servidores da Agencia Reguladora de Aguas Energia e
Saneamento Basico do Distrito Federal-Adasa, a fim de possibilitar a aquisicao de refeicoes prontas e
generos alimenticios ""in natura"" em redes de estabelecimentos credenciados na forma definida pela
legislacao pertinente e dispositivos normativos do Ministerio do Trabalho e Emprego que regulamentam o
PAT - Programa de Alimentacao do Trabalhador (Lei 6","1.382.400,00",,,,"
PREGAO ELETRONICO No 03/2020
Pregao Eletronico no 03/2020 (Modo de disputa: Aberto). Objeto: Contratacao de empresa especializada
para  prestacao  de  servicos,  administracao, gerenciamento  e  implementacao  de  cartoes
eletronicos/magneticos em PVC, com chip, para os servidores da Agencia Reguladora de Aguas Energia e
Saneamento Basico do Distrito Federal-Adasa, a fim de possibilitar a aquisicao de refeicoes prontas e
generos alimenticios ""in natura"" em redes de estabelecimentos credenciados na forma definida pela
legislacao pertinente e dispositivos normativos do Ministerio do Trabalho e Emprego que regulamentam o
PAT - Programa de Alimentacao do Trabalhador (Lei 6.321, de 14.04.1976). Processo SEI no 00197-
00002833/2019-64. Valor total estimado R$ 1.382.400,00 (um milhao, trezentos e oitenta e dois mil e
quatrocentos reais) para 12 (doze) meses de contrato. Programa de Trabalho 04.122.8210.8504.9560 -
Concessao de Beneficios a Servidores. Natureza de Despesa 3.3.90.39 - Pessoa Juridica. Fontes"
186,," Contratacao de empresa especializada na execucao de servicos de
confeccao de cartao em PVC, personalizado, magnetico, com chip, para o Fundo de Assistencia a Saude
dos Deputados Distritais e Servidores da Camara Legislativa do Distrito Federal-FASCAL","34.950,00",, menor preco,,"
PREGAO ELETRONICO No 02/2020
Processo: 001-000853/2019. Objeto: Contratacao de empresa especializada na execucao de servicos de
confeccao de cartao em PVC, personalizado, magnetico, com chip, para o Fundo de Assistencia a Saude
dos Deputados Distritais e Servidores da Camara Legislativa do Distrito Federal-FASCAL. Valor estimado:
R$ 34.950,00 (trinta e quatro mil, novecentos e cinquenta reais). Data/hora da Sessao Publica: 18/02/2020,
as 09h30min.Local: Internet, no endereco www.comprasnet.gov.br. Tipo: menor preco. O edital encontra-
se nos enderecos: www.comprasnet.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia.
Maiores informacoes (61) 3348-8650. Brasilia-DF, 03/02/2020.
EDMILSON DE JESUS
Pregoeiro"
