,processo,objeto,valor_estimado,prazo,tipo,data,texto
257,00060-00104905/2020-96,nan,nan,nan,nan,nan," (*)
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do Oficio N 
779/2020, a abertura para recebimento de propostas referente a Contratacao emergencial 
de solucao integrada de Servico de Operacao Logistica por preco global, compreendendo 
a instalacao de estrutura porta pallets em galpao existente, utilizado pela SES/DF e 
fornecimento de servicos referentes a Logistica, especificamente armazenagem, controle 
de estoques, separacao, conferencias, expedicao, distribuicao e transporte, para logistica 
de insumos para saude adquiridos para enfrentamento ao COVID-19, englobando todos os 
equipamentos e recursos humanos necessarios a prestacao do servico, conforme condicoes 
e especificacoes deste Projeto Basico, para enfrentamento ao COVID-19, nos termos da 
Lei no 13.979 de 6 de fevereiro de 2020, processo no 00060-00104905/2020-96 - SES/DF 
(S.E.I.). O recebimento das propostas sera ate as 15h do dia 08 de maio de 2020*, por 
meio eletronico atraves do e-mail dispensadelicitacao.sesdf@gmail.com. O Oficio de 
convocacao e o Projeto Basico deverao ser solicitados atraves do mesmo e-mail de envio 
das propostas"
258,00050-00039213/2019-63," Registro de precos para futura aquisicao de mobiliario, para atender demandas 
da Secretaria de Estado de Seguranca Publica do Distrito Federal no aparelhamento dos 
novos Centros de Detencao Provisoria: CDP1, CDP2, CDP3, e CDP4 e reposicao de 
equipamentos do Centro Integrado de Observacao de Brasilia-CIOB,conforme 
especificacoes, quantitativos e condicoes estabelecidas neste Termo de Referencia",nan," De Entrega: ate 45 
(quarenta e cinco) dias corridos apos a assinatura do contrato. Vigencia do contrato: 120 
(cento e vinte) dias a contar da assinatura. ", Menor Preco,nan," - SRP
PREGAO ELETRONICO No 06/2020
Processo: 00050-00039213/2019-63. TIPO: Menor Preco. Modo de disputa: Aberto. 
OBJETO: Registro de precos para futura aquisicao de mobiliario, para atender demandas 
da Secretaria de Estado de Seguranca Publica do Distrito Federal no aparelhamento dos 
novos Centros de Detencao Provisoria: CDP1, CDP2, CDP3, e CDP4 e reposicao de 
equipamentos do Centro Integrado de Observacao de Brasilia-CIOB,conforme 
especificacoes, quantitativos e condicoes estabelecidas neste Termo de Referencia. 
VALOR ESTIMADO: R$ SIGILOSO. N.D. 4.4.90.52. PRAZOS: De Entrega: ate 45 
(quarenta e cinco) dias corridos apos a assinatura do contrato. Vigencia do contrato: 120 
(cento e vinte) dias a contar da assinatura. DATA DA SESSAO PUBLICA: dia 
13/05/2020, as 09h30min no www.comprasgovernamentais.gov.br. UASG 450107. O 
Edital esta disponivel no endereco acima e no http://ssp.df.gov.br/licitacoes
Brasilia/DF, 29 de abril de 2020
GABRIELLA ALVES DA CUNHA ROCHA
Pregoeira
POLICIA MILITAR DO DISTRITO FEDERAL
DEPARTAMENTO DE LOGISTICA E FINANCAS
 
EDITAL DE CONVOCACAO No 02
Nos termos art. 26,  3o e 4o, da Lei no 9.784/99, fica o Senhor WILSON DE OLIVEIRA 
LOPES, CPF no ***.860.381-** convocado para comparecer a Diretoria de Logistica e 
Financas da Policia Militar do Distrito Federal, localizada no SPO A/E 04 Setor Policial 
Sul - Bairro Asa Sul - CEP 70610200 no prazo de 3 (tres) dias uteis para ciencia e
apresentacao  de  justificavas  referentes  ao  Procedimento  Administrativo  de 
Reconhecimento de Dividas em favor da empresa BANDEIRANTES NEGOCIOS E 
EMPREENDIMENTOS LTDA - EPP - CNPJ 08.242.148/0001-44.Ademais, o 
encarregado do referido procedimento encontra-se disponivel para esclarecimento de 
eventuais duvidas pelo telefone (61) 3190-5590"
259,00053-00022845/2020-47," Aquisicao 
de materiais de consumo para a realizacao de exames de endoscopia e colonoscopia no 
complexo da Policlinica Medica do CBMDF, conforme Edital e anexos",nan,nan, Menor preco,nan,"
PREGAO ELETRONICO No 20/2020
Processo: 00053-00022845/2020-47/CBMDF. TIPO: Menor preco. OBJETO: Aquisicao 
de materiais de consumo para a realizacao de exames de endoscopia e colonoscopia no 
complexo da Policlinica Medica do CBMDF, conforme Edital e anexos. VALOR 
MAXIMO DA CONTRATACAO: SIGILOSO; PROGRAMA DE TRABALHO: 
28.845.0903.00FM.0053; Natureza da Despesa: 33.90.30; FONTE DO RECURSO: 100 
FCDF. O DICOA informa a ABERTURA da licitacao, para o dia 13/05/2020 as 13:30h. 
LOCAL: site: www.comprasnet.gov.br. RETIRADA DO EDITAL pela internet, nos sites 
www.cbm.df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481"
260,nan,nan,nan,nan," Drive Thru, 
gerenciamento de residuos, alimentacao, gerenciamento de dados, emissao de 
resultado fisico e eletronico conforme especificacoes do Projeto Basico para 
enfrentamento ao COVID-19 e atendimento da necessidade da SES-DF, nos 
termos da Lei no 13",nan,"
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do Oficio N 
801/2020,  a  abertura  para  recebimento  de  propostas  referente  a
Contratacao emergencial de empresa especializada para execucao de servicos 
laboratoriais de analises clinicas, para realizacao de 100.000 Testes Rapidos 
para Coronavirus COVID-19 IgG e IgM, no intervalo de 15 dias, englobando 
todos recursos humanos habilitados, estrutura fisica tipo Drive Thru, 
gerenciamento de residuos, alimentacao, gerenciamento de dados, emissao de 
resultado fisico e eletronico conforme especificacoes do Projeto Basico para 
enfrentamento ao COVID-19 e atendimento da necessidade da SES-DF, nos 
termos da Lei no 13.979 de 6 de fevereiro de 2020, processo no 00060-
00180684/2020-52 - SES/DF (S.E.I.). O recebimento das propostas sera ate as 
15h do dia 04 de maio de 2020, por meio eletronico atraves do e-mail 
dispensadelicitacao.sesdf@gmail.com. O Oficio de convocacao e o Projeto 
Basico deverao ser solicitados atraves do mesmo e-mail de envio das propostas"
261,00060-00159341/2020-29,nan,nan,nan,nan,nan,"
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do 
Oficio N 802/2020, a abertura para recebimento de propostas referente a 
Aquisicao emergencial de 50.000 (cinquenta mil) Testes Rapidos para 
deteccao qualitativa especifica de IgG e IgM do COVID-19 conforme 
especificacoes do Projeto Basico para enfrentamento ao COVID-19 e 
atendimento da necessidade da SES-DF, nos termos da Lei no 13.979 de 6 de 
fevereiro de 2020, processo no 00060-00159341/2020-29 - SES/DF (S.E.I.). O 
recebimento das propostas sera ate as 15h do dia 04 de maio de 2020, por 
meio eletronico atraves do e-mail dispensadelicitacao.sesdf@gmail.com. O 
Oficio de convocacao e o Projeto Basico deverao ser solicitados atraves do 
mesmo e-mail de envio das propostas"
262,00060-00190118/2020-59,nan,nan,nan,nan,nan,"
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do Oficio No 
830/2020, a abertura para recebimento de propostas referente a Aquisicao Emergencial de 
100.000 unidades de TESTE RAPIDO PARA DETECCAO DO COVID-19 (Teste rapido 
para deteccao qualitativa especifica de IgG e IgM), nos termos do Artigo 4 da Lei no 
13.979 de 6 de fevereiro de 2020, processo: 00060-00190118/2020-59. O recebimento das 
propostas sera ate as 15h do dia 11 de maio de 2020, por meio eletronico atraves do e-mail 
dispensadelicitacao.sesdf@gmail.com. O Oficio de convocacao e o Projeto Basico 
deverao ser solicitados atraves do mesmo e-mail de envio das propostas"
263,00053-00024325/2020-79," Aquisicao de 
equipamentos emergenciais para Operacao de deteccao de Corona Virus, para o CBMDF, 
conforme Edital e anexos",nan,nan, Menor preco,nan,"
PREGAO ELETRONICO No 33/2020
Processo: 00053-00024325/2020-79/CBMDF. Para fins de repeticao de certame em razao de 
itens fracassados ou desertos do PE 22/2020. TIPO: Menor preco. OBJETO: Aquisicao de 
equipamentos emergenciais para Operacao de deteccao de Corona Virus, para o CBMDF, 
conforme Edital e anexos. VALOR MAXIMO DA CONTRATACAO: R$ 52.329,14; 
PROGRAMA DE TRABALHO: 28.845.0903.00NR.0053; Unid. Orcamentaria: CBMDF 
(24.104); Elemento de Despesa: 33.90.30; FONTE DO RECURSO: 100 FCDF. O DICOA 
informa a ABERTURA da licitacao, para o dia 15/05/2020 as 08:30h. LOCAL: site: 
www.comprasnet.gov.br.  RETIRADA  DO  EDITAL  pela  internet,  nos  sites 
www.cbm.df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481"
264,nan,nan,nan,nan,nan,nan,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras  
CPLIC/TERRACAP, no uso das atribuicoes que lhe confere a Portaria no 577/2019 - 
DIRAF, comunica a realizacao do seguinte certame"
265,00053-00092816/2019-17," Contratacao 
de empresa especializada na prestacao de servicos continuados de manutencao preventiva
PAGINA 33
Diario Oficial do Distrito Federal               
No 83, TERCA-FEIRA, 05 DE MAIO DE 2020
Documento assinado digitalmente, original em https://www","272.841,40",nan, Menor preco,nan,"
PREGAO ELETRONICO No 12/2020
Processo: 00053-00092816/2019-17/CBMDF. TIPO: Menor preco. OBJETO: Contratacao 
de empresa especializada na prestacao de servicos continuados de manutencao preventiva
PAGINA 33
Diario Oficial do Distrito Federal               
No 83, TERCA-FEIRA, 05 DE MAIO DE 2020
Documento assinado digitalmente, original em https://www.dodf.df.gov.br
e corretiva, incluindo mao de obra, reposicao de pecas, componentes e acessorios novos, 
para o perfeito funcionamento de 5 (cinco) elevadores instalados na Policlinica do 
CBMDF, conforme Edital e anexos. VALOR ESTIMADO PARA 30 MESES: R$ 
272.841,40; PROGRAMA DE TRABALHO: PT28.845.0903.00FM.0053; Natureza da 
Despesa: 33.90.39; FONTE DO RECURSO: 0151 FCDF. O DICOA informa a 
ABERTURA da licitacao, para o dia 18/05/2020 as 13:30h. LOCAL: site: 
www.comprasnet.gov.br.  RETIRADA  DO  EDITAL  pela  internet,  nos  sites 
www.cbm.df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481"
266,nan,nan,nan,nan,nan,nan,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras  
CPLIC/TERRACAP, no uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, 
comunica a realizacao do seguinte certame"
267,nan,nan,nan,nan," Menor Preco por Item, para a Aquisicao de 1",nan," No 6/2020 - UASG 926334
LEI FEDERAL N 13.979/2020 - COVID - 19
O Pregoeiro da Fundacao Hemocentro de Brasilia torna publico a realizacao de Dispensa 
de Licitacao tipo Menor Preco por Item, para a Aquisicao de 1.000 unidades de 
MASCARAS FACIAIS DE USO NAO PROFISSIONAL (MASCARA DE TECIDO), 
visando atender as demandas da Fundacao Hemocentro de Brasilia frente a atual situacao 
de emergencia em saude publica e pandemia declarada pela Organizacao Mundial de 
Saude (OMS), em decorrencia do novo coronavirus (COVID-19) e ao disposto na Lei n 
6.559, de 23 de abril de 2020, de acordo com as condicoes, quantidades e exigencias 
estabelecidas no Ato Convocatorio e seus anexos; Processo no 00063-00002137/2020-
52.A despesa para atender a esta aquisicao e estimada em R$ 4.970,00 (quatro mil 
novecentos e setenta reais) no elemento de despesa 33.90.30  Material de Consumo, no 
Programa de Trabalho 10.303.6202.4009.0001  Aquisicao de Insumos e Material Medico 
Hospitalar  FHB  Distrito Federal, na Fonte de Recursos 138 (Recursos do SUS). Data 
limite de recebimento das propostas 08/05/2020, ate as 15 horas. O Ato Convocatorio no 
6/2020  encontra-se  disponibilizado,  sem  onus,  no  sitio: 
www.comprasgovernamentais.gov.br ou www.fhb.df.gov.br, ou com onus no endereco: 
Setor Medico Hospitalar Norte-SMHN, Quadra 03, Conjunto A, Bloco 03, Asa Norte  
CEP 70710-908  Brasilia/DF. A sessao Publica sera processada no sitio do Compras 
Governamentais, nos termos do Edital"
268,nan," Contratacao de empresa especializada em prestacao 
de servico de instalacao, configuracao, customizacao e suporte tecnico e atualizacao de 
versao de portais internet e intranet da CLDF na tecnologia Liferay Portal, conforme 
Termo de Referencia, Anexo I do Edital","1.480.117,51",nan, menor preco,nan,"
PREGAO ELETRONICO No 16/2020
Processo: 0001-001095/2019. Objeto: Contratacao de empresa especializada em prestacao 
de servico de instalacao, configuracao, customizacao e suporte tecnico e atualizacao de 
versao de portais internet e intranet da CLDF na tecnologia Liferay Portal, conforme 
Termo de Referencia, Anexo I do Edital. Valor estimado: R$ 1.480.117,51. Data/hora da 
Sessao  Publica:  20/05/2020,  as  14:30.  Local:  Internet,  no  endereco 
www.comprasnet.gov.br. Tipo: menor preco. O edital encontra-se nos enderecos: 
www.comprasnet.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia. 
Maiores informacoes (61) 3348-8650 ou licitacao@cl.df.gov.br"
269,00053-00017954/2020-42," Aquisicao 
de Equipamentos de Protecao Individual  EPI para Motorresgatistas do CBMDF, 
conforme Edital e anexos",nan,nan, Menor preco,nan,"
PREGAO ELETRONICO No 18/2020
Processo: 00053-00017954/2020-42/CBMDF. TIPO: Menor preco. OBJETO: Aquisicao 
de Equipamentos de Protecao Individual  EPI para Motorresgatistas do CBMDF, 
conforme Edital e anexos. VALOR CONTRATACAO: SIGILOSO; PROGRAMA DE 
TRABALHO: 28.845.0903.00NR.0053; Elemento de Despesa: 33.90.30; FONTE DO 
RECURSO: 100 FCDF. O DICOA informa a ABERTURA da licitacao, para o dia 
20/05/2020 as 13:30h. LOCAL: site: www.comprasnet.gov.br. RETIRADA DO EDITAL 
pela internet, nos sites www.cbm.df.gov.br e www.comprasnet.gov.br. UASG: 170394. 
Inf.: (61) 3901-3481"
270,nan,nan,nan,nan,nan,nan,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras  
CPLIC/TERRACAP, no uso das atribuicoes que lhe confere a Portaria no 577/2019 - 
DIRAF, comunica a realizacao do seguinte certame"
271,00050-00022162/2020-74,nan,nan,nan,nan,nan,"
Processo SEI no 00050-00022162/2020-74. A Secretaria de Estado de Turismo do Distrito 
Federal  SETUR-DF comunica a abertura de Dispensa de Licitacao, fundamentada na Lei no 
13.979/2020 e suas alteracoes, obedecidas as recomendacoes do Parecer Referencial no 
002/2020 - PGCONS/PGDF, referente a contratacao de Empresa especializada na prestacao 
de servicos de hospedagem e hotelaria, em apartamento individual (single), com cafe da 
manha, almoco e jantar para alojar os profissionais da carreira de execucao penal, vinculados 
a Secretaria de Estado de Seguranca Publica do Distrito Federal  SSPDF, lotados nos 
Estabelecimentos Penitenciarios, sobretudo naquelas Unidades que concentrem internos 
contaminados pelo COVID-19; aqueles envolvidos no atendimento presencial aos internos 
suspeitos ou diagnosticados com o Coronavirus; que residem com pessoas do grupo de risco. 
O recebimento das propostas sera a partir de 08 de maio de 2020 ate as 20 horas do dia 12 de 
maio de 2020, por meio do endereco eletronico: suag@setur.df.gov.br, por meio do qual 
tambem podera ser solicitado o Projeto Basico"
272,00060-00160364/2020-86,nan,nan,nan,nan,nan,"
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do Oficio 
N 906/2020, a abertura para recebimento de propostas referente a aquisicao 
emergencial  de  300  unidades  de  VENTILADORES  PULMONARES 
MICROPROCESSADOS, nos termos do Art. 4o da Lei Federal 13.979/2020, processo 
no 00060-00160364/2020-86- SES/DF (S.E.I.). O recebimento das propostas sera ate as 
15h do dia 13 de Maio de 2020, por meio eletronico atraves do e-mail 
dispensadelicitacao.sesdf@gmail.com. O Oficio de convocacao e o Projeto Basico 
deverao ser solicitados pelo mesmo e-mail de envio das propostas"
273,00060-00162694/2020-14,nan,nan,nan,nan,nan,"
A Subsecretaria de Administracao Geral  SUAG/SES comunica, por meio do Oficio N 
907/2020, a abertura para recebimento de propostas referente a aquisicao emergencial de 
KIT PARA EXTRACAO DE RNA de amostras clinicas utilizando tecnologia de 
particulas magneticas, nos termos do Art. 4o da Lei Federal 13.979/2020, processo no 
00060-00162694/2020-14- SES/DF (S.E.I.). O recebimento das propostas sera ate as 15h 
do  dia  13  de  Maio  de  2020,  por  meio  eletronico  atraves  do  e-mail 
dispensadelicitacao.sesdf@gmail.com. O Oficio de convocacao e o Projeto Basico 
deverao ser solicitados pelo mesmo e-mail de envio das propostas"
274,00050-00023139/2019-63," Aquisicao de bens - Refrigeradores, Micro-ondas, Televisores, Cafeteiras 
Industriais - demanda da Secretaria de Estado de Seguranca Publica do Distrito Federal",nan," De Entrega: ate 15 (quinze) dias corridos contados da assinatura do 
contrato ou do recebimento da nota de empenho. Vigencia do contrato: 90 dias a contar da 
assinatura. ", Menor Preco,nan,"
PREGAO ELETRONICO No 03/2020
Processo: 00050-00050096/2019-99. TIPO: Menor Preco. Modo de disputa: Aberto. 
OBJETO: Aquisicao de bens - Refrigeradores, Micro-ondas, Televisores, Cafeteiras 
Industriais - demanda da Secretaria de Estado de Seguranca Publica do Distrito Federal. 
VALOR ESTIMADO: R$ SIGILOSO. DOTACAO: UO 24.101  SSP/DF. PROG. 
TRAB.. 06.181.6217.3029.0015 e 14.122.6211.4220.0023. N.D. 4.4.90.52. F.R.: 100 e 
171. PRAZOS: De Entrega: ate 15 (quinze) dias corridos contados da assinatura do 
contrato ou do recebimento da nota de empenho. Vigencia do contrato: 90 dias a contar da 
assinatura. DATA DA SESSAO PUBLICA: dia 25/05/2020, as 10h00min no 
www.comprasgovernamentais.gov.br. UASG 450107. O Edital esta disponivel no 
endereco acima e no http://ssp.df.gov.br/licitacoes
Brasilia/DF, 12 de maio de 2020
AMILCAR UBIRATAN URACH VIEIRA
Coordenador
AVISO DE SUSPENSAO
PREGAO ELETRONICO No 05/2020
Processo: 00050-00023139/2019-63. TIPO: Menor Preco. Modo de disputa: Aberto. 
OBJETO: Registro de precos de bens e servicos para futura contratacao de empresa 
especializada para implantacao de sistema de videomonitoramento (CFTV) nos novos 
Centros de Detencoes Provisoria da Subsecretaria do Sistema Penitenciario da Secretaria 
de Estado de Seguranca Publica do Distrito Federal do Distrito Federal. A SSPDF informa 
a suspensao do certame para ajustes no Termo de Referencia, em funcao de pedidos de 
esclarecimentos e de impugnacoes"
