,texto
3278,"AVISO DE ABERTURA DE LICITAÇÃO - SRP
PREGÃO ELETRÔNICO Nº 12/2021

Processo: 04026-00013381/2021-74. Tipo: Menor Preço. Objeto: Registro de preços para a aquisição, de MÁQUINAS DE CORTAR CABELO E LÂMINAS DE REPOSIÇÃO, para suprir as necessidades básicas de higiene dos internos do Sistema Penitenciário do Distrito Federal, administrado pela Secretaria de Administração Penitenciária do Distrito Federal (SEAPE), visando propiciar condições adequadas e dignas de higiene para o cumprimento da pena, em observância ao princípio fundamental da dignidade da pessoa humana. Valor Estimado: R$ 118.399,50 (cento e dezoito mil trezentos e noventa e nove reais e cinquenta centavos). Prazos: De entrega: não superior a 30 (trinta) dias corridos contados do recebimento da nota de empenho ou da assinatura do contrato. Do Contrato: 12 (doze) meses a partir da data da assinatura. Data da Sessão Pública: 01/10/2021 às 13:00 horas no www.gov.br/compras. UASG 928082. Edital também está disponível no http://www.seape.df.gov.br/licitacao/.

ROSIMEIRE PAIVA DA SILVA

Subsecretária"
3290,"AVISO DE PREGÃO ELETRÔNICO Nº 22/2021
(Lote 01 Exclusivo para qualificadas como MEs/EPPs)

Processo: 00220-00003189/2021-68.

O Distrito Federal - DF, por meio da SECRETARIA DE ESTADO DE ESPORTE E LAZER DO DISTRITO FEDERAL, autorizada pelo Decreto Distrital nº 41.497/2020, por meio do Pregoeiro e Equipe de Apoio, designados pela Portaria nº 187/2020, torna público, para conhecimento dos interessados, que fará licitação, com Lote 01 Exclusivo para qualificadas como MEs/EPPs, cujo objeto é a Contratação de empresa especializada no serviço de confecção de 200 (duzentos) kits de uniformes esportivos, sob a modalidade de PREGÃO, na forma ELETRÔNICO, Tipo MENOR PREÇO POR LOTE, Adjudicação POR LOTE. VALOR ESTIMADO: R$ 74.660,00 (setenta e quatro mil e seiscentos e sessenta reais), Programa de Trabalho: 27.812.6206.4090.5984   Apoio a Eventos - Fundo de Apoio ao Esporte; Natureza de Despesa: 3.3.90.39   Outros Serviços de Terceiros   Pessoa Jurídica; Fonte: 125   Transferência para Desporto Não-Profissional, em SESSÃO PÚBLICA: no dia 01 de outubro de 2021, às 13h10min, DATA LIMITE DE RECEBIMENTO DAS PROPOSTAS: até às 13:00 horas do dia 01 de outubro de 2021, conforme especificações e quantitativos constantes no Edital. O Edital encontra-se disponibilizado, sem ônus, no sítio: www.comprasgovernamentais.gov.br ou www.esporte.df.gov.br. A sessão Pública será processada no sítio do Compras Governamentais, nos termos do Edital.

THIAGO MOREIRA CARVALHO DOS SANTOS

Pregoeiro"
3302,"AVISO DE ABERTURA DE LICITAÇÃO EXCLUSIVA
PREGÃO ELETRÔNICO Nº 35/2021

Processo: 00001-00015230/2020-05. Objeto: Contratação de empresa especializada, com habilitação para construir diagnóstico completo das necessidades, acompanhado da entrega de Projeto Técnico/Executivo e prestação de assessoria técnica, visando à atualização tecnológica dos recursos audiovisuais da Câmara Legislativa do Distrito Federal (CLDF), conforme especificações e demais informações constantes no Termo de Referência   Anexo I do Edital. Valor estimado: R$ 16.628,40. Data/hora da Sessão Pública: 23/09/2021, às 14h30min. Local: Internet, no endereço www.comprasnet.gov.br. Tipo: menor preço. O edital encontra-se nos endereços: www.comprasnet.gov.br (UASG 974004) e www.cl.df.gov.br, na opção ""Portal da Transparência"". Maiores informações (61) 3348-8650 ou cpl@cl.df.gov.br.

LANA MARTA GONÇALVES PIRES

Pregoeira"
3315,"AVISO DE LICITAÇÃO (UASG) 926523
PREGÃO ELETRÔNICO Nº 10/2021

O GOVERNO DO DISTRITO FEDERAL por meio da SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL, torna público a abertura de licitação do tipo, Menor Preço, na modalidade de PREGÃO na forma ELETRÔNICA, com previsão de abertura do certame para 28/09/2021, 09h30min, horário de Brasília, processo 00070-00000738/2021-59, realizado de acordo com a a Lei nº 10.520, de 17 de julho de 2002, e, subsidiariamente, com Lei nº 8.666, de 21 de junho de 1993, não sendo aplicável a Lei nº 14.133, de 1º de abril de 2021, observado o art. 191 desta Norma. OBJETO: Contratação de empresa especializada para elaboração de diagnóstico da situação ambiental de 97 nascentes situadas na região da Serrinha do Paranoá, na Bacia Hidrográfica do Paranoá, com indicação das ações necessárias à recuperação ambiental das referidas nascentes, de acordo com o detalhamento descrito no item 4, do Termo de Referência, com valor Total estimado de R$ 136.447,25 (cento e trinta e seis mil quatrocentos e quarenta e sete reais e vinte e cinco centavos). O Edital poderá ser retirado a partir da sua publicação no endereço: www.comprasgovernamentais.gov.br. e portal da SEAGRI/DF, www.agricultura.df.gov.br,  Edital .

NATANAEL FÉLIX DOS SANTOS

Pregoeiro"
3327,"AVISO DE ABERTURA PREGÃO ELETRÔNICO Nº 32/2021 - (UASG 450432)
Objeto: Aquisição de livros didáticos, para o estudo da Língua Portuguesa como segunda língua (L2), destinados à utilização dos estudantes, que utilizam as salas de recursos específicas de surdos/deficientes auditivos, matriculados nas Escolas Polos de Surdez/Deficiência Auditiva e na Escola Bilíngue Libras e Português Escrito de Taguatinga da Secretaria de Estado de Educação do Distrito Federal/SEEDF, conforme as especificações contidas nesse Edital e seus anexos. Total de itens: 02. Valor total estimado: R$ 17.787,02 (dezessete mil, setecentos e oitenta e sete e dois centavos).  Processo 00080-00113748/2020-35. Cadastro das Propostas: a partir de 25/10/2021. Abertura das Propostas: 08/11/2021, às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos: www.comprasgovernamentais.gov.br ehttps://www.educacao.df.gov.br/pregao-eletronico/

DIEGO FERNANDEZ GOMES

Pregoeiro"
3337,"AVISO DE ABERTURA - COMPLEMENTAR CONCORRÊNCIA Nº 07/2021 (*)
A COMISSÃO PERMANENTE DE LICITAÇÃO, DA SUBSECRETARIA DE ADMINISTRAÇÃO GERAL, DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, comunica aos interessados a abertura procedimento licitatório em epígrafe, cujo objeto a obra de construção de Centro de Ensino Fundamental, a ser localizado no Trecho 1, Etapa 1, Quadra 601, Área Especial 03, Setor Habitacional Sol Nascente - RA XXXII   DF, em terreno de 7.373,67m² cercado por muro e gradil metálico e edificações com 5.110,16 m² de área construída. Escola em 3 (três) pavimentos, com rampa e escadas, 20 salas de aula, sala de artes cênicas, sala de música, sala de leitura, sala de artes plásticas, sala multiuso, sala multimídia, grêmio estudantil, salas de apoio pedagógico, cozinha industrial e refeitório, vestiários e sanitários, salas administrativas, pátio coberto e laboratórios. Também serão edificados castelo d água, central de GLP, bicicletário, guarita, estacionamento, parquinho infantil e uma quadra coberta (Projeto Padrão FNDE), referente ao processo 00080-00082797/2021-08. Valor total estimado R$ 11.598.831,46 (onze milhões, quinhentos e noventa e oito mil, oitocentos e trina e um reais e quarenta e seis centavos), o prazo de execução é de 487 (quatrocentos e oitenta e sete) dias corridos (16 meses), contados a partir de 5 dias úteis da expedição da Ordem de Serviço pela Subsecretaria de Infraestrutura Escolar (SIAE), e o prazo de vigência do contrato deverá ser de 1.460 (um mil, quatrocentos e sessenta) dias corridos, contados a partir da data da assinatura do Contrato. Os recursos financeiros correrão por conta do Programa de Trabalho: 12.368.6221.3982.0001 - CONSTRUÇÃO DE UNIDADE ESCOLAR- REDE PÚBLICA- DISTRITO FEDERAL - OCA, natureza de despesa 4.4.90.51, fonte 103. A data de abertura do procedimento fica definida para ocorrer no dia 28/01/2022 às 10h00min. Os arquivos contendo o edital e demais arquivos necessários para participação no certame poderão ser retirados diretamente no site http://www.educacao.df.gov.br/concorrencias/ ou no endereço SBN Quadra 02 bloco C, sala térreo - recepção, Edifício Phenícia, mediante entrega de 01 (um) DVDs ou Pen Drive lacrado. Os autos ficam com vistas franqueadas aos interessados.

Brasília/DF, 21 de dezembro de 2021

RENI FERNANDES

Presidente

___________________

(*) Republicado por ter sido encaminhado com incorreção no original, publicado no DODF nº 231, de 13 de dezembro de 2021, página 56."
3347,"AVISO DE ABERTURA - COMPLEMENTAR CONCORRÊNCIA Nº 19/2021 (*)
A COMISSÃO PERMANENTE DE LICITAÇÃO, DA SUBSECRETARIA DE ADMINISTRAÇÃO GERAL, DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, comunica aos interessados a abertura procedimento licitatório em epígrafe, cujo objeto é a CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OBRA DE CONSTRUÇÃO DE ESCOLA CLASSE, A SER LOCALIZADA NA QN 09, AE 01 E 02, RIACHO FUNDO I, RA XVII - DF, CUJAS ESPECIFICAÇÕES SÃO REFERENTES AOS SERVIÇOS PARA URBANIZAÇÃO DO TERRENO COM ÁREA DE 7.053,52 M², LOCALIZADO NA QN 09, AE 01 E 02, RIACHO FUNDO I, RA XVII - DF, E ÁREA CONSTRUÍDA DE 4.045,52 M², ONDE SERÁ IMPLANTADO O PROJETO PADRÃO DA EC   ESCOLA CLASSE, CONSTANDO DE ESTACIONAMENTO COM VAGAS RESERVADAS PARA PESSOAS COM DEFICIÊNCIA, IDOSOS, MOTOS E EMBARQUE/DESEMBARQUE, GUARITA COM SANITÁRIO, PARACICLO, MASTRO DE BANDEIRAS, PARQUINHO, DUCHAS INFANTIS, PÁTIO DESCOBERTO, BANCOS, LIXEIRAS, POSTES DE ILUMINAÇÃO, TORNEIRAS DE JARDIM, GRELHAS PARA CAPTAÇÃO DE ÁGUA PLUVIAL, CENTRAL DE GÁS, ARQUIBANCADA A CÉU ABERTO, PRAÇA CÍVICA, CANTEIROS E ÁREA VERDE COM TRATAMENTO PAISAGÍSTICO. CONTÉM AINDA, FECHAMENTOS COM GRADIL E MURO, CALÇADAS E DESNÍVEIS TRATADOS EM CONFORMIDADE COM A NBR 9050. O PROJETO PADRÃO DA ESCOLA CLASSE CONSTA DE EDIFICAÇÃO DE 2 (DOIS) PAVIMENTOS COMPOSTA POR 14 SALAS DE ATIVIDADES PARA A EDUCAÇÃO INFANTIL, LABORATÓRIO DE INFORMÁTICA, SALA DE ARTES, SALA DE RECURSO E SALA SENSÓRIO MOTORA, SALA DE APOIO A APRENDIZAGEM (SEAA), AUDITÓRIO/ ESPAÇO MULTIUSO, DIRETORIA E VICE DIRETORIA, SECRETARIA, SALA DE PROFESSORES COM ESPAÇO PARA COORDENADOR, ARQUIVO, SALA DO SUPERVISOR, REPROGRAFIA, SOE, DEPÓSITO PEDAGÓGICO, DEPÓSITO DE LIMPEZA, REFEITÓRIO, PRÉ-LAVAGEM, COPA SERVIDORES, PÁTIO COBERTO, JARDIM INTERNO, SANITÁRIOS PARA ALUNOS E SANITÁRIOS PARA PROFESSORES/COMUNIDADE, SANITÁRIOS ACESSÍVEL, PLAYGROUND, COZINHA, DEPÓSITO DE GÊNEROS ALIMENTÍCIOS, DEPÓSITOS ALÉM DE RAMPA E ESCADAS DE ACESSO, referente ao processo 00080-00108687/2021-75. Valor total estimado é R$ 11.223.872,87 (onze milhões duzentos e vinte e três mil oitocentos e setenta e dois reais e oitenta e sete centavos), o prazo de execução é de 426 (quatrocentos e vinte e seis) dias corridos (14 meses), contados a partir de 5 dias úteis da expedição da Ordem de Serviço pela Subsecretaria de Infraestrutura Escolar (SIAE), e o prazo de vigência do contrato deverá ser de 1.300 (um mil e trezentos) dias corridos, contados a partir da data da assinatura do Contrato. Os recursos financeiros correrão por conta do Programa de Trabalho: 12.368.6221.3982.0001- CONSTRUÇÃO DE UNIDADE ESCOLAR - REDE PÚBLICA- DISTRITO FEDERAL - OCA, natureza de despesa 4.4.90.51, fonte 103. A data de abertura do procedimento fica definida para ocorrer no dia 31/01/2022 às 10h00min. Os arquivos contendo o edital e demais arquivos necessários para participação no certame poderão ser retirados diretamente no site http://www.educacao.df.gov.br/concorrencias/ ou no endereço SBN Quadra 02 bloco C, sala térreo - recepção, Edifício Phenícia, mediante entrega de 01 (um) DVDs ou Pen Drive lacrado. Os autos ficam com vistas franqueadas aos interessados.

Brasília/DF, 21 de dezembro de 2021

RENI FERNANDES

Presidente

___________________

(*) Republicado por ter sido encaminhado com incorreção no original, publicado no DODF nº 233, de 15 de dezembro de 2021, página 60."
3359,"AVISO DE PREGÃO ELETRÔNICO SRP Nº 027/2021
Processo 00220-00005413/2021-56

(Itens 01 e 02 - AMPLA CONCORRÊNCIA)

O Distrito Federal - DF, por meio da SECRETARIA DE ESTADO DE ESPORTE E LAZER DO DISTRITO FEDERAL, autorizada pelo Decreto Distrital nº 41.497/2020, por meio do Pregoeiro e Equipe de Apoio, designados pela Portaria nº 247/2021, torna público, para conhecimento dos interessados, que fará licitação, em Sistema de Registro de Preços - SRP, com Itens 01 e 02 de Ampla Concorrência, cujo objeto é o Registro de preços para eventual contratação de empresa para locação de ônibus por Km rodado, incluindo combustível, seguro total e motoristas uniformizados, para otransporte de passageiros, para atender às necessidades do Programa Compete Brasília gerido pela Secretaria de Estado de Esporte e Lazer do Distrito Federal, SEL-DF, sob a modalidade de PREGÃO, na forma ELETRÔNICO, Tipo MENOR PREÇO POR ITEM, Adjudicação POR ITEM. VALOR TOTAL ESTIMADO: R$ 2.608.000,00 (dois milhões e seiscentos e oito mil reais), em SESSÃO PÚBLICA: no dia 27 de dezembro de 2021, às 13h10min, DATA LIMITE DE RECEBIMENTO DAS PROPOSTAS: até às 13:00 horas do dia 27 de dezembro de 2021, conforme especificações e quantitativos constantes no EDITAL. O EDITAL e seus ANEXOS I A X encontram-se disponibilizados, sem ônus, no sítio: www.comprasgovernamentais.gov.br e/ou na página da Secretaria de Estado de Esporte e Lazer do Distrito Federal   SEL/DF, www.esporte.df.gov.br (clicar em  InstitucionalBase JurídicaLicitações ). A sessão Pública será processada no sítio do Compras Governamentais, nos termos do EDITAL.

THIAGO MOREIRA CARVALHO

Pregoeiro"
3370,"AVISO DE ABERTURA DE LICITAÇÃO Nº 28/202 - UASG 926334
A Fundação Hemocentro de Brasília torna público a realização de Licitação,por Menor Preço, para aquisição por Registro de Preços de impressos - livros e formulários - utilizados na rotina hemoterápica das Agências Transfusionais da Hemorrede Pública da SES/DF, de acordo com as condições, quantidades e exigências estabelecidas no Edital e seus anexos; Processo 00063-00000721/2021-54, valor estimado de R$ 14.395,30 (quatorze mil trezentos e noventa e cinco reais e trinta centavos). Data limite de recebimento das propostas até às 10:00 horas do dia 30/08/2021. O Edital encontra-se disponibilizado, no sítio: www.gov.br/compras, no sítio www.fhb.df.gov.br e no endereço: Setor Médico Hospitalar Norte-SMHN, Quadra 03, Conjunto A, Bloco 03, Asa Norte   CEP 70710-908   Brasília/DF. A sessão Pública será processada no dia 30/08/2021 às 10:00 horas no sítio do Compras Governamentais, nos termos do Edital.

HENRIQUE SANJIRO YUZUKI FARIAS

Chefe"
3381,"AVISO DE ABERTURA DE LICITAÇÃO Nº 29/2021 - UASG 926334
A Fundação Hemocentro de Brasília torna público a realização de Licitação, por Menor Preço,para aquisição de MATERIAIS TÉCNICOS, visando atender às demandas das áreas técnicas da FHB, de acordo com as condições, quantidades e exigências estabelecidas no Edital e seus anexos; Processo 00063-00005516/2020-02, valor estimado de R$ 71.003,00 (setenta e um mil três reais). Data limite de recebimento das propostas até às 10:00 horas do dia 31/08/2021. O Edital encontra-se disponibilizado, no sítio: www.gov.br/compras, no sítio www.fhb.df.gov.br e no endereço: Setor Médico Hospitalar Norte-SMHN, Quadra 03, Conjunto A, Bloco 03, Asa Norte   CEP 70710-908   Brasília/DF. A sessão Pública será processada no dia 31/08/2021 às 10:00 horas no sítio do Compras Governamentais, nos termos do Edital.

HENRIQUE SANJIRO YUZUKI FARIAS

Chefe"
