dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,motivo,nome,matricula,cargo_efetivo,vigencia,matricula_SIAPE,cargo_comissionado,simbolo,a_pedido_ou_nao,IOB
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, LINDIONORA RIBEIRO SOUSA, Tecnico em Radiologia, matricula 142.604-4, do Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Radiologia e Imagenologia, da Gerencia de Diagnose e Terapia, da Diretoria do Hospital Regional do Gama, da Coordenacao Geral de Saude do Gama, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Diagnose e Terapia, da Diretoria do Hospital Regional do Gama, da Coordenacao Geral de Saude do Gama, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,LINDIONORA RIBEIRO SOUSA,142.604-4,Tecnico em Radiologia,,,Chefe do Nucleo de Radiologia e Imagenologia,DFG-07,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, CARLOS AUGUSTO CINELLI AZEVEDO SILVA, Carreira Medica (Anestesiologia), matricula 145.226-6, do Cargo em Comissao, Simbolo DFG-07, de Chefe da Unidade de Anestesiologia e Medicina Perioperatoria, da Diretoria do Hospital Regional de Samambaia, da Coordenacao Geral de Saude de Samambaia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Unidade de Anestesiologia e Medicina Perioperatoria, da Diretoria do Hospital Regional de Samambaia, da Coordenacao Geral de Saude de Samambaia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,CARLOS AUGUSTO CINELLI AZEVEDO SILVA,145.226-6,Medica (Anestesiologia),,,Chefe,DFG-07,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, JOSE MOREIRA DANTAS, matricula 1.440.738-0, do Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Apoio Operacional, nal, da Gerencia do Centro de Saude no 04, da Diretoria Regional de Atencao Primaria a Saude, da Coordenacao Geral de Saude do Guara, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo de Apoio Operacional, nal, da Gerencia do Centro de Saude no 04, da Diretoria Regional de Atencao Primaria a Saude, da Coordenacao Geral de Saude do Guara, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeado para outro cargo,JOSE MOREIRA DANTAS,1.440.738-0,,por estar sendo nomeado para outro cargo,,Chefe,DFG-07,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR THAIS JANINE LEAL SAMPAIO, Auxiliar de Enfermagem, matricula 189.147-2, do Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Apoio e Remocao de Pacientes, tes, da Gerencia de Enfermagem, da Diretoria do Hospital Regional do Guara, da Coordenacao Geral de Saude do Guara, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo de Apoio e Remocao de Pacientes, tes, da Gerencia de Enfermagem, da Diretoria do Hospital Regional do Guara, da Coordenacao Geral de Saude do Guara, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,THAIS JANINE LEAL SAMPAIO,189.147-2,Auxiliar de Enfermagem,,,Chefe,DFG-07,,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, RICARDO GONCALVES OLIVEIRA, Carreira Medica (Anatomia Patologia), matricula 189.975-9, do Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Citopatologia e Anatomia Patologica, da Gerencia de Diagnose e Terapia, da Diretoria do Hospital Regional de Ceilandia, da Coordenacao Geral de Saude de Ceilandia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Diagnose e Terapia, da Diretoria do Hospital Regional de Ceilandia, da Coordenacao Geral de Saude de Ceilandia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,RICARDO GONCALVES OLIVEIRA,189.975-9,Medica (Anatomia Patologia),,,Chefe do Nucleo de Citopatologia e Anatomia Patologica,DFG-07,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MIRELA ALVES DIAS, Carreira Medica (Otorrinolaringologia), matricula 142.241-3, do Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeada para outro cargo,MIRELA ALVES DIAS,142.241-3,Medica (Otorrinolaringologia),,,Chefe,DFG-09,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, GERALDO MARQUES DA COSTA, Carreira Medica (Familia e Comunidade), munidade), matricula 1.438.986-X, do Cargo de Natureza Especial, Simbolo CNE-06, de Diretor, da Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,GERALDO MARQUES DA COSTA,1.438.986-X,Medica (Familia e Comunidade) munidade),,,Diretor,CNE-06,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MIRELA ALVES DIAS, Carreira Medica (Otorrinolaringologia), matricula 142.241-3, do Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeada para outro cargo,MIRELA ALVES DIAS,142.241-3,Medica (Otorrinolaringologia),por estar sendo nomeada para outro cargo,,Chefe,DFG-09,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, GERALDO MARQUES DA COSTA, Carreira Medica (Familia e Comunidade), munidade), matricula 1.438.986-X, do Cargo de Natureza Especial, Simbolo CNE-06, de Diretor, da Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,GERALDO MARQUES DA COSTA,1.438.986-X,Medica (Familia e Comunidade) munidade),,,Diretor,CNE-06,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MIRELA ALVES DIAS, Carreira Medica (Otorrinolaringologia), matricula 142.241-3, do Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo do Trabalhador da Industria, Comercio e Transporte, da Gerencia de Programas de Saude do Trabalhador, da Diretoria do Centro Distrital de Referencia ferencia em Saude do Trabalhador, da Subsecretaria de Vigilancia a Saude",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeada para outro cargo,MIRELA ALVES DIAS,142.241-3,Medica (Otorrinolaringologia),,,Chefe,DFG-09,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
33_219.17.10.2014,219,17.10.2014,Ato_Exoneracao_Comissionado,"EXONERAR, a pedido, GERALDO MARQUES DA COSTA, Carreira Medica (Familia e Comunidade), munidade), matricula 1.438.986-X, do Cargo de Natureza Especial, Simbolo CNE-06, de Diretor, da Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Regional de Brazlandia, da Coordenacao Geral de Saude de Brazlandia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,,GERALDO MARQUES DA COSTA,1.438.986-X,Medica (Familia e Comunidade) munidade),,,Diretor,CNE-06,a pedido,O O B-a_pedido_ou_nao I-a_pedido_ou_nao O B-nome I-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
26_188.10.9.2014,188,10.9.2014,Ato_Exoneracao_Comissionado,"EXONERAR LUCINEIDE SILVA DE SOUZA MAGALHAES, matricula 30.900-1, do Cargo em Comissao, Simbolo DFA-08, de Assessor Tecnico, da Gerencia de Apoio Administrativo e Operacional, da Subsecretaria de Contabilidade, da Secretaria de Estado de Fazenda do Distrito Federal, a contar de 31 de agosto de 2014.","Gerencia de Apoio Administrativo e Operacional, da Subsecretaria de Contabilidade",Secretaria de Estado de Fazenda do Distrito Federal,,LUCINEIDE SILVA DE SOUZA MAGALHAES,30.900-1,,31 de agosto de 2014,,Assessor Tecnico,DFA-08,,O B-nome I-nome I-nome I-nome I-nome O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O O B-vigencia I-vigencia I-vigencia I-vigencia I-vigencia O
