dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,nome,matricula,cargo_efetivo,matricula_SIAPE,cargo_comissionado,simbolo,IOB
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR RENATA PEREIRA DE CARVALHO, Fisioterapeuta, matricula 154.605-8, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Saude Funcional, da Diretoria do Hospital Materno Infantil de Brasilia, da Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Materno Infantil de Brasilia, da Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,RENATA PEREIRA DE CARVALHO,154.605-8,Fisioterapeuta,,Chefe do Nucleo de Saude Funcional,DFG-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ANELISA ASSUNCAO SILVA para exercer o Cargo em Comissao, Simbolo DFA-07, de Assessor Tecnico, da Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,ANELISA ASSUNCAO SILVA,,,,Assessor Tecnico,DFA-07,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR JESSICA CHRISTINE MELLO COSTA para exercer o Cargo em Comissao, Simbolo DFA-07, de Assessor Tecnico, da Comissao de Etica, da Corregedoria da Saude, da Secretaria de Estado de Saude do Distrito Federal.","Comissao de Etica, da Corregedoria da Saude",Secretaria de Estado de Saude do Distrito Federal,JESSICA CHRISTINE MELLO COSTA,,,,Assessor Tecnico,DFA-07,O B-nome I-nome I-nome I-nome O O O O O B-hierarquia_lotacao O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, MARCELO SILVEIRA KESSLER, matricula 1433-5, Auditor de Controle Externo, Classe A, Padrao 46, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Assessor, simbolo TC-CCA-1, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,MARCELO SILVEIRA KESSLER,1433-5,Auditor de Controle Externo,,Assessor,TC-CCA-1,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, LEONILDO DE OLIVEIRA, matricula 246-1, Auditor de Controle Externo, Classe Especial, Padrao 63, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Assessor, simbolo TC-CCA-1, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,LEONILDO DE OLIVEIRA,246-1,Auditor de Controle Externo,,Assessor,TC-CCA-1,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, LEONILDO DE OLIVEIRA, matricula 246-1, Auditor de Controle Externo, Classe Especial, Padrao 63, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Assessor, simbolo TC-CCA-1, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,LEONILDO DE OLIVEIRA,246-1,Auditor de Controle Externo,,Assessor,TC-CCA-1,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, LAUDIENE ANDRADE DRISTIG, matricula 1163-1, Tecnica de Administracao Publica, Classe Especial, Padrao 44, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Chefe de Secretaria Administrativa, simbolo TC-CCG-4, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,LAUDIENE ANDRADE DRISTIG,1163-1,Tecnica de Administracao Publica,,Chefe de Secretaria Administrativa,TC-CCG-4,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, JANE RIBEIRO GOMES, matricula 1119-3, Tecnica de Administracao Publica, Classe Especial, Padrao 44, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Secretario Executivo, simbolo TC-CCG-3, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,JANE RIBEIRO GOMES,1119-3,Tecnica de Administracao Publica,,Secretario Executivo,TC-CCG-3,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado I-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011, RODRIGO SIMOES FREJAT, matricula 1221-1, servidor sem vinculo efetivo, para exercer o cargo em comissao de Assessor, simbolo TC-CCA-5, do Gabinete do Conselheiro Jose Roberto de Paiva Martins.",Gabinete do Conselheiro Jose Roberto de Paiva Martins,,RODRIGO SIMOES FREJAT,1221-1,,,Assessor,TC-CCA-5,O O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome O O B-matricula O O O O O O O O O O O O O B-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR, nos termos do inciso II do art. 14 da Lei Complementar no 840, de 23 de dezembro de 2011 CARLOS HENRIQUE VIEIRA BARBOSA, matricula 488-0, Auditor de Controle Externo, Classe Especial, Padrao 63, do Quadro de Pessoal dos Servicos Auxiliares, para exercer o cargo em comissao de Assessor-Juridico, simbolo TC-CCA-4, da Consultoria Juridica da Presidencia.",Consultoria Juridica da Presidencia,,CARLOS HENRIQUE VIEIRA BARBOSA,488-0,Auditor de Controle Externo,,Assessor-Juridico,TC-CCA-4,O O O O O O O O O O O O O O O O O O O O O O O B-nome I-nome I-nome I-nome O O B-matricula O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O O O O O O O O O O O O O O O O O O B-cargo_comissionado O O B-simbolo O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR JOSE BOLIVAR DA ROCHA CRUZ LEITE para exercer o Cargo de Administrador Regional, da Administracao Regional de Brazlandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Administracao Regional de Brazlandia, da Coordenadoria das Cidades, da Casa Civil",Governadoria do Distrito Federal,JOSE BOLIVAR DA ROCHA CRUZ LEITE,,,,Administrador Regional,,O B-nome I-nome I-nome I-nome I-nome I-nome O O O O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR JOSE VADSON RAMOS para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Administracao Regional de Brazlandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Administracao Regional de Brazlandia, da Coordenadoria das Cidades","Casa Civil, da Governadoria do Distrito Federal",JOSE VADSON RAMOS,,,,Chefe de Gabinete,CNE-06,O B-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR ELIVY AFONSO AZEVEDO para exercer o Cargo em Comissao, Simbolo DFA-11, de Assessor, da Assessoria do Gabinete, da Administracao Regional do Park Way, da Coordenadoria doria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Assessoria do Gabinete, da Administracao Regional do Park Way, da Coordenadoria doria das Cidades","Casa Civil, da Governadoria do Distrito Federal",ELIVY AFONSO AZEVEDO,,,,Assessor,DFA-11,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR PAULO HENRIQUE BEZERRA CASTRO para exercer o Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia de Esporte e Lazer, da Diretoria de Servicos, da Administracao Regional do Park Way, da Coordenadoria das Cidades da Casa Civil, da Governadoria nadoria do Distrito Federal.","Gerencia de Esporte e Lazer, da Diretoria de Servicos, da Administracao Regional do Park Way, da Coordenadoria das Cidades","Casa Civil, da Gover-nadoria do Distrito Federal",PAULO HENRIQUE BEZERRA CASTRO,,,,Gerente,DFG-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao O O O O O O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR LEONARDO ALVES BORBA para exercer o Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia Servicos Publicos, da Diretoria de Servicos, da Administracao nistracao Regional do Riacho Fundo I, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Gerencia Servicos Publicos, da Diretoria de Servicos, da Administracao nistracao Regional do Riacho Fundo I, da Coordenadoria das Cidades","Casa Civil, da Governadoria do Distrito Federal",LEONARDO ALVES BORBA,,,,Gerente,DFG-14,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR ELENICE SILVA ALVES MAGALHAES para exercer o Cargo em Comissao, Simbolo bolo DFA-05, de Encarregado, do Nucleo de Comandos de Reparos, da Gerencia de Execucao de Obras, Conservacao e Manutencao, da Diretoria de Obras, da Administracao Regional de Itapoa, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Nucleo de Comandos de Reparos, da Gerencia de Execucao de Obras, Conservacao e Manutencao, da Diretoria de Obras, da Administracao Regional de Itapoa, da Coordenadoria das Cidades","Casa Civil, da Governadoria do Distrito Federal",ELENICE SILVA ALVES MAGALHAES,,,,Encarregado,DFA-05,O B-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR ANTONIO CARLOS DA SILVA para exercer o Cargo em Comissao, Simbolo DFG12, 12, de Chefe, do Nucleo de Protocolo, da Gerencia de Administracao, da Diretoria de Administracao Geral, da Administracao Regional de Taguatinga, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Nucleo de Protocolo, da Gerencia de Administracao, da Diretoria de Administracao Geral, da Administracao Regional de Taguatinga, da Coordenadoria das Cidades,",Casa Civil da Governadoria do Distrito Federal,ANTONIO CARLOS DA SILVA,,,,Chefe,DFG12 12,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao O O O O O O O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR ABRAAO JOSE REGO PEREIRA DA SILVA para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, da Assessoria do Gabinete, da Administracao Regional da Ceilandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Assessoria do Gabinete, da Administracao Regional da Ceilandia, da Coordenadoria das Cidades","Casa Civil, da Governadoria do Distrito Federal",ABRAAO JOSE REGO PEREIRA DA SILVA,,,,Assessor,DFA-14,O B-nome I-nome I-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR BRUNO MARQUES MACEDO SOUZA para exercer o Cargo em Comissao, Simbolo bolo DFG-14, de Gerente, da Gerencia de Orcamento e Financas, da Diretoria de Administracao Geral, da Administracao Regional do Sudoeste/Octogonal, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.","Gerencia de Orcamento e Financas, da Diretoria de Administracao Geral, da Administracao Regional do Sudoeste/Octogonal, da Coordenadoria das Cidades,",Casa Civil da Governadoria do Distrito Federal,BRUNO MARQUES MACEDO SOUZA,,,,Gerente,DFG-14,O B-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao O O O O O O O
19_152.28.7.2014,152,28.7.2014,Ato_Nomeacao_Comissionado,"NOMEAR FABIO COSTA DA SILVA para exercer o Cargo de Natureza Especial, Simbolo CNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado Ciencia Tecnologia e Inovacao do Distrito Federal.",Gabinete,Secretaria de Estado Ciencia Tecnologia e Inovacao do Distrito Federal,FABIO COSTA DA SILVA,,,,Assessor Especial,CNE-07,O B-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
